Id,TableInfoId,ColumnName,BusinessMeaning,BusinessContext,DataExamples,ValidationRules,IsKeyColumn,IsActive,CreatedDate,UpdatedDate,CreatedBy,UpdatedBy,NaturalLanguageAliases,ValueExamples,DataLineage,CalculationRules,SemanticTags,BusinessDataType,ConstraintsAndRules,DataQualityScore,UsageFrequency,PreferredAggregation,RelatedBusinessTerms,IsSensitiveData,IsCalculatedField,SemanticContext,ConceptualRelationships,DomainSpecificTerms,QueryIntentMapping,BusinessQuestionTypes,SemanticSynonyms,AnalyticalContext,BusinessMetrics,SemanticRelevanceScore,LLMPromptHints,VectorSearchTags,BusinessPurpose,BusinessFriendlyName,NaturalLanguageDescription,BusinessRules,RelationshipContext,DataGovernanceLevel,LastBusinessReview,ImportanceScore
105,7,IsNewSite,Indicates whether this is a newly launched brand,"Boolean flag identifying new brand launches, used for marketing campaigns, promotional strategies, and operational support prioritization.","1 (New Site), 0 (Established Site)","Optional field, boolean value, 1 for new, 0 for established",0,1,2025-06-20 04:12:22.2333333,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"is new site, new brand, new launch, newly launched, fresh brand","1, 0, True, False",Configured by brand management based on launch timeline and marketing strategy,Manual configuration based on brand launch status and marketing requirements,"brand_lifecycle,marketing,launch_status,operational_priority,business_strategy",Boolean,"IN (0,1)",7.5000,0.5000,COUNT,"New Site,Brand Launch,Launch Status,Marketing Priority",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
106,8,GameID,Unique identifier for each game in the catalog,"Primary key used to reference games across all gaming operations, player activity tracking, and business reporting. Links to game performance metrics and player preferences.","1001=Starburst, 2005=Blackjack, 3010=Roulette","Must be unique, non-null, positive integer",1,1,2025-06-20 04:17:45.4000000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"game id, game identifier, game key, game number, game reference","1001, 2005, 3010, 4020, 5030, 6040, 7050, 8060, 9070, 10080",Master reference data maintained by product management team,Auto-generated sequential identifier,"primary_key,identifier,reference_data,gaming,game_catalog",Integer,"UNIQUE, NOT NULL, CHECK (GameID > 0)",9.8000,0.9500,COUNT,"Game,Gaming Content,Game Catalog,Gaming Product",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
107,8,GameName,Official name of the game,"Human-readable game name used in player interfaces, marketing materials, and business reporting. Primary identifier for customer-facing game selection.","Starburst, Blackjack Classic, European Roulette","Required field, max 50 characters, must be unique game name",0,1,2025-06-20 04:17:45.4000000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"game name, game title, game display name, gaming content name, slot name","Starburst, Blackjack Classic, European Roulette, Book of Dead, Gonzo's Quest, Mega Moolah",Maintained by product management team from provider game catalogs,Direct input from game provider catalogs and marketing materials,"gaming,display_name,customer_facing,game_catalog,marketing",Text,"NOT NULL, LENGTH <= 50, UNIQUE_GAME_NAME",9.5000,0.9000,COUNT,"Game Name,Gaming Content,Slot Game,Table Game,Game Title",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
108,8,Provider,Primary game provider or software supplier,"Gaming software company that developed and supplies the game. Critical for technical integration, commercial terms, and game portfolio management.","NetEnt, Microgaming, Evolution Gaming, Pragmatic Play","Required field, max 50 characters, valid provider name",0,1,2025-06-20 04:17:45.4000000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"game provider, software provider, gaming vendor, content provider, game supplier","NetEnt, Microgaming, Evolution Gaming, Pragmatic Play, Play'n GO, Yggdrasil, Red Tiger",Maintained by product management team from provider partnerships and contracts,Direct input from provider partnership agreements and game catalogs,"gaming,provider,software_integration,business_partnership,game_catalog",Text,"NOT NULL, LENGTH <= 50, VALID_PROVIDER_NAME",9.0000,0.8500,COUNT,"Game Provider,Software Provider,Gaming Vendor,Content Provider",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
109,8,SubProvider,Secondary or subsidiary provider for the game,"Additional provider information for games that involve multiple suppliers, white-label arrangements, or technical partnerships. Used for detailed provider analytics.","NetEnt Touch, Microgaming Quickfire, Evolution First Person","Optional field, max 50 characters, valid sub-provider name",0,1,2025-06-20 04:18:27.5100000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"sub provider, secondary provider, subsidiary provider, partner provider, white label provider","NetEnt Touch, Microgaming Quickfire, Evolution First Person, Pragmatic Play Enhanced",Maintained by product management team from detailed provider partnership information,Direct input from complex provider partnership structures,"gaming,provider,partnership,software_integration,detailed_classification",Text,"LENGTH <= 50, VALID_SUB_PROVIDER_NAME",7.5000,0.6000,COUNT,"Sub Provider,Secondary Provider,Provider Partnership,Gaming Vendor",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
110,8,GameType,Category classification of the game,"Primary game classification used for player navigation, regulatory compliance, and business analytics. Critical for game portfolio management and player experience.","Slots, Blackjack, Roulette, Video Poker, Live Casino","Required field, max 50 characters, valid game type from predefined list",0,1,2025-06-20 04:18:27.5100000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"game type, game category, gaming category, game classification, game genre","Slots, Blackjack, Roulette, Video Poker, Live Casino, Baccarat, Poker, Jackpot Games",Maintained by product management team based on game mechanics and regulatory classifications,"Classification based on game mechanics, regulatory requirements, and player experience","gaming,classification,game_mechanics,regulatory,player_navigation",Text,"NOT NULL, LENGTH <= 50, VALID_GAME_TYPE",9.0000,0.8500,COUNT,"Game Type,Game Category,Gaming Classification,Game Genre",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
111,8,GameFilters,Additional filtering tags and attributes for game discovery,"Comma-separated tags used for advanced game filtering, search functionality, and personalized recommendations. Enhances player experience and game discoverability.","Progressive, Bonus Buy, Megaways, High RTP, Mobile Optimized","Optional field, max 250 characters, comma-separated filter tags",0,1,2025-06-20 04:18:27.5100000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"game filters, game tags, game attributes, search tags, game features","Progressive, Bonus Buy, Megaways, High RTP, Mobile Optimized, Free Spins, Wild Symbols",Maintained by product management team based on game features and marketing requirements,Comma-separated list of game features and attributes for enhanced discoverability,"gaming,search,filtering,game_features,player_experience",Text,"LENGTH <= 250, COMMA_SEPARATED_TAGS",7.0000,0.7000,COUNT,"Game Filters,Game Tags,Game Features,Search Attributes",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
112,8,GameOrder,Display order for game listing and lobby presentation,"Numeric value determining the sequence in which games appear in lobbies, search results, and promotional displays. Lower values appear first, used for business prioritization.","1, 5, 10, 100, 500","Required field, positive integer, used for game lobby ordering",0,1,2025-06-20 04:19:09.8066667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"game order, display order, lobby order, sort order, game priority","1, 5, 10, 25, 50, 100, 200, 500, 1000, 9999",Configured by product management team based on game performance and business strategy,"Manual assignment based on game popularity, revenue performance, and promotional priorities","gaming,ui_control,business_priority,lobby_management,player_experience",Integer,"NOT NULL, CHECK (GameOrder > 0)",8.0000,0.7500,MIN,"Game Order,Display Priority,Lobby Order,Game Priority",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
113,8,IsActive,Indicates whether the game is currently active and available to players,Boolean flag determining if the game is operational and visible in player lobbies. Used for game lifecycle management and operational control.,"1 (Active), 0 (Inactive)","Required field, boolean value, 1 for active, 0 for inactive",0,1,2025-06-20 04:19:09.8066667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"is active, active flag, game active, enabled, operational status","1, 0, True, False",Configured by product management team based on operational status and business decisions,"Manual configuration based on game lifecycle, technical issues, and business requirements","gaming,operational_status,game_lifecycle,business_control,player_availability",Boolean,"NOT NULL, IN (0,1)",9.0000,0.8500,COUNT,"Active Status,Game Status,Operational Status,Game Availability",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
114,8,DemoEnabled,Indicates whether demo/free play mode is available for the game,"Boolean flag determining if players can try the game without real money. Important for player acquisition, game discovery, and regulatory compliance in some jurisdictions.","1 (Demo Available), 0 (Real Money Only)","Optional field, boolean value, 1 for demo enabled, 0 for disabled",0,1,2025-06-20 04:19:09.8066667,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"demo enabled, free play, demo mode, practice mode, trial mode","1, 0, True, False",Configured by product management team based on provider capabilities and business strategy,"Configuration based on provider support, regulatory requirements, and player acquisition strategy","gaming,demo_mode,player_acquisition,free_play,game_trial",Boolean,"IN (0,1)",8.0000,0.7000,COUNT,"Demo Mode,Free Play,Practice Mode,Game Trial",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
115,8,WagerPercent,Percentage of player wagers that contribute to bonus wagering requirements,"Defines how much each game contributes toward fulfilling bonus wagering requirements. Critical for bonus mechanics, player experience, and regulatory compliance.","100.0 (Full contribution), 50.0 (Half contribution), 0.0 (No contribution)","Optional field, decimal between 0 and 100, percentage value",0,1,2025-06-20 04:19:33.1633333,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"wager percent, wagering contribution, bonus contribution, playthrough contribution, wagering weight","100.0, 50.0, 25.0, 10.0, 0.0, 75.0, 20.0",Configured by product management team based on game mechanics and bonus strategy,Percentage calculation: (Game Wager * WagerPercent / 100) = Bonus Contribution,"gaming,bonus_mechanics,wagering_requirements,player_experience,regulatory",Decimal,CHECK (WagerPercent >= 0 AND WagerPercent <= 100),8.5000,0.7500,AVG,"Wagering Requirements,Bonus Mechanics,Playthrough,Game Contribution",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
116,8,JackpotContribution,Percentage of player wagers that contribute to progressive jackpot pools,"Defines the contribution rate from player bets to progressive jackpot accumulation. Critical for jackpot mechanics, prize pool growth, and regulatory compliance.","1.0 (1% contribution), 0.5 (0.5% contribution), 2.0 (2% contribution)","Optional field, decimal percentage, typically between 0 and 5",0,1,2025-06-20 04:19:33.1633333,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"jackpot contribution, progressive contribution, jackpot rate, prize pool contribution, jackpot percentage","1.0, 0.5, 2.0, 1.5, 0.75, 3.0, 0.25",Configured by product management team based on jackpot mechanics and provider agreements,Contribution calculation: (Player Wager * JackpotContribution / 100) = Jackpot Pool Addition,"gaming,jackpot_mechanics,progressive_games,prize_pool,financial_calculation",Decimal,CHECK (JackpotContribution >= 0 AND JackpotContribution <= 10),8.5000,0.6000,AVG,"Jackpot Contribution,Progressive Jackpot,Prize Pool,Jackpot Mechanics",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
117,8,PayoutLow,Minimum payout percentage (RTP) for the game,"Lower bound of the Return to Player percentage range. Critical for regulatory compliance, game performance analysis, and player value assessment.","94.5, 92.1, 96.0, 88.5","Optional field, decimal percentage, typically between 85 and 99",0,1,2025-06-20 04:19:33.1633333,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"payout low, minimum rtp, low rtp, minimum return, lowest payout","94.5, 92.1, 96.0, 88.5, 95.2, 93.8, 97.1",Configured from provider game specifications and regulatory requirements,Minimum theoretical return percentage over extended play periods,"gaming,rtp,payout_percentage,regulatory_compliance,game_performance",Decimal,CHECK (PayoutLow >= 80 AND PayoutLow <= 100),9.0000,0.8000,MIN,"RTP,Return to Player,Payout Percentage,Game Performance",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
118,8,PayoutHigh,Maximum payout percentage (RTP) for the game,"Upper bound of the Return to Player percentage range. Used for game performance analysis, regulatory compliance, and competitive positioning.","96.5, 94.8, 98.1, 95.2","Optional field, decimal percentage, typically between 85 and 99",0,1,2025-06-20 04:19:54.1733333,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"payout high, maximum rtp, high rtp, maximum return, highest payout","96.5, 94.8, 98.1, 95.2, 97.3, 96.1, 99.0",Configured from provider game specifications and regulatory requirements,Maximum theoretical return percentage over extended play periods,"gaming,rtp,payout_percentage,regulatory_compliance,game_performance",Decimal,CHECK (PayoutHigh >= 80 AND PayoutHigh <= 100),9.0000,0.8000,MAX,"RTP,Return to Player,Payout Percentage,Game Performance",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
119,8,Volatility,Risk and reward frequency classification for the game,"Indicates how often and how much the game pays out. Critical for player experience, risk management, and game recommendation algorithms.","Low, Medium, High, Very High","Optional field, max 50 characters, predefined volatility levels",0,1,2025-06-20 04:19:54.1733333,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"volatility, variance, risk level, payout frequency, game risk","Low, Medium, High, Very High, Medium-High, Low-Medium",Configured from provider game specifications and mathematical analysis,Classification based on payout frequency and variance analysis,"gaming,risk_assessment,game_mechanics,player_experience,mathematical_analysis",Text,"LENGTH <= 50, VALID_VOLATILITY_LEVEL",8.5000,0.7500,MODE,"Volatility,Game Risk,Payout Frequency,Game Variance",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
